review,sentiment
"Im proud to say I've seen all three Fast and Furious films.Sure,the plots are kinda silly,and they might be a little cheesy,but I love them car chases,and all the beautiful cars,and the clandestine midnight races.And Ill gladly see a fourth one.<br /><br />Wanna know what the difference is between those three and Redline?Decent acting,somewhat thought out plot,even if they are potboilers,and last but not least,directors who have a clue.All three were made by very competent directors,all of them took the films in a different direction,equally exciting.Redline looks like the producer picked out a dozen women he slept with on the casting couch,and made them the extras,then picked up his leads from Hollywood's unemployment line.And the script.Yikes.Its Mystery Science Theatre 3000 bad.This is 70's made for TV movie bad.<br /><br />Yeah,the movie had a few cool cars,but you don't really get to see that many in action,and the action is directed so poorly you cant get excited by the chases,and if the cars aren't thrilling you,why go to a movie like this?<br /><br />Im in the audience with a bunch of teenagers,and I cant stop laughing out loud.Im getting dirty looks,but this was just a debacle.<br /><br />Rent the F&F movies.Go to Nascar Race.Go to a karting track and race yourself.Whatever you do,avoid Redline like bad cheese.",0
"Losing Control is another offering in the erotic thriller genre which could be considered as the pulp fiction of the film world. Usually, they involve a roundabout route to murderous intent, interspersed with copious disrobing. This is not a complaint, especially when it is done by the stunningly beautiful women who invariably inhabit this make-believe world.<br /><br />Kim Ward (Kira Reed) is suffering a bout of writer's block. Just by chance, (or is it?) she meets a man (Doug Jeffery) who engages with her in ever more risky sexual encounters. The man refuses to divulge any information about himself, yet Kim steadfastly refuses to stop the affair. Her agent, Alexa (Anneliza Scott) thinks it will do wonders for her book sales. As in most films of this type, the denouement comes near the end but some things do not add up. I have seen enough of this kind of film to think, no change there, then - but I like them. They are so undemanding.<br /><br />Performances of the cast vary. Doug Jeffery carries the film as the psycho/sociopath you do not want to cross. Kira Reed looks good but fails to convince as the woman in peril. Clay Greenbush as the PI did not convince either.<br /><br />Finally, a note of caution about the DVD under review. Both the cover and the disc state R-rated and running time as 93 minutes but the run time is less than 86 minutes. This probably explains why the sex scenes appear truncated and why Jennifer Ludlow's performance is cut short just as she's getting started. 4 stars.",0
"Gundam Wing to me happens to be a good anime. A bit slow moving (especially around the middle of the series), but over all enjoyable. Now before anyone jumps on my case and calls me a ""winger"", I will admit that I have watched all of the original Gundam, Gundam 0080 and 0083, The 08th MS Team, and Gundam SEED.<br /><br />I will admit that there were a few problems with the story telling and a few characters may seem to be ""rip-offs"" (i.e. Zechs Marquise to the original Gundam's Char), but this is an alternate universe show based on the original series, as is SEED.<br /><br />If you wish to view this series make sure that you watch the original Gundam first, and then know that you are watching an AU series.",1
"I don't want to go off on a rant here, but.....this is the worst ""film"" I've ever seen. Worse than The Avengers. Incompetent directing, disjointed writing, and awful acting are the only consistent elements throughout. Shot on very cheap video, it looks like a high school project, but without the emotion. The lighting frequently looks like a single Sun-Gun. The sound is slightly better than a single mic on the camera, but everything else about this thing is just awful. The plot heads off in strange directions with no foundation or later resolution, the techie elements are patently absurd, and the editing looks worse than a rough cut. It's not even bad enough to be funny. It's just bad. BTW, the packaging is intentionally misleading.<br /><br />Lion's Gate owes me $4.00.",0
"This is a very chilling, and for the most part, a well thought out drama. I am very impressed at the film, not just for the plot and superb acting, but that such a unique movie was made. Most movies involving a spy or a war are filled with a slick talking Brit or a mighty battle, but not this. This isn't about this kind of war, its about the war between a man and his position in life, an American spy in Germany, posing as a supporter of an evil no one will ever forget. When the war is over, Campell thinks he will come home as a hero, but his true heroic stance must remain a government secret. Going back to America, Campell meets Nazi supporters as well as Nazi haters, providing for interesting conflicts, both internally and externally. Nolte more than pulls off the role, and fits the plot quite well for what it's asking.",1
"Cinderella takes me back, when I was a little girl I loved the princesses of Disney. Cinderella was one of my favorites because I always was so enchanted by the story. Any child or family members will enjoy this wonderful and magical story.<br /><br />We have Cinderella who is a beautiful girl enslaved by her wicked step mother and ugly step sisters. She cleans and cooks for them without ever receiving thanks. The only friends she has in the world are the mice in the attic that are so charming and musical. When the ladies receive an invitation to the King's ball to find a lady for his son, the prince, a.k.a. Prince Charming, they all get excited, Cinderella overhears the exciting news and asks if she could come too. Her step mother makes a false promise and says if she does her chores and such, she can come too. Of course, she doesn't keep her promise and destroys a beautiful dress she and the mice made for the ball. Leaving poor Cinderella behind, a wonderful thing happens, Cinderella's fairy god mother appears and creates a beautiful dress and carriage out of things from around the house and even makes the mice and horses into elegant horses and a driver for the carriage. When the prince sees Cinderella at the ball, he has fallen hard for her. All the ladies are jealous, including her step mother and sisters. But Cinderella must return home at midnight when the spell is broken, all she leaves behind is her glass slipper. The next day the prince is on a hunt to find this girl who fits the slipper and is making a stop at Cinderella's house where her step mother has found out about her night and locks her in her room. <br /><br />Can she escape in time to tell the prince that it was her at the ball? You'll just have to find out. Trust me, this is a true Disney classic with beautiful animation and classic music that is so charming. You can't help but fall in love with this masterpiece. A dream is a wish your heart makes, this movie captures everything a girl could want.<br /><br />9/10",1
"Jason Bourne sits in a dusty room in with blood on his hands, trying to make sense of what he's just done. Meanwhile, a CIA chief in NYC outlines the agency's response to what's just happened on screen. An American flag stands proudly on the centre of his desk in the foreground of the shot, but as he speaks, it slips out of focus as his plan veers into morally dubious territory, as if it doesn't want to be associated with the course of action the government man decides is necessary in the interests of national security.<br /><br />This shot effectively captures the mood of the film. As well as portraying Bourne's quest to find out how he became Jason Bourne, Ultimatum is also an examination of the human costs of the measures taken to protect us in the interests of stability and security.<br /><br />It is also probably the best film you'll see in the cinema this year. <br /><br />It's just so intense. Bourne says to Simon Ross (Considine) ""This isn't some newspaper story, this is real"" and in the audience you almost believe him. The camera shakes, but remains steady enough for you to see everything and feel like you're there with Bourne as he tries to elude his pursuers, and the performances are so good that these guys seem as though they are the characters they're portraying, instead of just being actors performing well-written roles. The action scenes are so brutally fast-paced and well choreographed that they seem instinctive instead of planned to the minutest movement; the stunt-work is nothing short of amazing.<br /><br />The pacing is just incredible. It keeps driving forward towards its conclusion, but not so fast that it leaves you struggling to piece together the plot; the script delivers the information you need as quickly and clearly as possible before moving on to the next tense action set-piece. While they're often simple (the Waterloo sequence is essentially just a man on a phone being watched by a man on a phone) they're charged with such dramatic intensity that you can't take your eyes off them. The film is just so focused on powering forwards that you can't help being swept along by it.<br /><br />With its intense action set-pieces, brilliantly paced storyline, and intelligent examination of the decisions made in the name of national security, the Bourne series is one that accurately captures the ambiguities of our age. Ultimatum is its peak.",1
"this is seriously one of the worst movies i have ever seen. i love Japanese movies, and i think another film by the same director, electric dragon 80,000 v, is a masterpiece. i really wanted to like this movie - asano is a terrific actor and the storyline was immensely appealing. but i couldn't find anything entertaining about it.<br /><br />the movie takes forever for nothing to happen. and the effects the director used - like the constant percussion and the exorbitant use of slow motion - merely added to my growing annoyance at the fact that the plot was so mind-bogglingly slow and the actors were heinously overacting. a lot of the boredom was a result of extraneous additions that were completely unnecessary - like an hour spent on asano going around slicing buddha statues and proclaiming how he doesn't worship anything. this added nothing to the plot. a fellow Japanese film buff and i were both checking the time constantly. we couldn't believe this film was as terrible as it was. and the finale was awful. i thought the director would at least attempt to reward the viewer for managing to sit through this, but sadly i was mistaken.",0
"This is an absurdist dark comedy from Belgium. Shot perfectly in crisp black and white, Benoît Poelvoorde (Man Bites Dog) is on fine form as Roger, the angry, obsessive father of a family in a small, sullen Belgian mining town. Roger is a photographer who, along with his young daughter Luise, visits road accidents to take photos. He is also obsessed with winning a car by entering a competition where the contestant has to break a record - and he decides that his son, Michel, must attempt to break the record of perpetually walking through a door - he even hires an overweight coach to train him. Michel dresses as Elvis and has a spot on a radio show called 'Cinema Lies', where he describes mistakes in films. Luise is friendly with near neighbour Felix, a pigeon fancier. Roger is a callous figure as he pushes Michel right over the limit during the record attempt, which almost results in his death. Interspersed throughout the film are Magritte-like surreal images. It's undeniably charming and well worth your time.",1
"OK, so I know of this movie because of a friend of mine's in it and I actually visited the set when they were filming, so from a personal stand-point, I was intrigued to finally view this obscure little gem. If you dig at all on info regarding this movie, you'll find it's mired in legal troubles (even over 7 years after being filmed) so, if you are at all like me -- then you'll do whatever it takes to obtain a copy. My source? Ebay. About $15 but I felt ripped because when I got it today in the mail, it was a very rough, grainy copy of a ""SCREENER ONLY"" release, complete with annoying top mini time-code but alas, I could still enjoy it but not as much as if I had a proper copy, something I suggest you obtain if you want the full impact this film may or may not have on you. From what I have gleaned, it's been released on DVD in Germany & now Spain. With that, good luck & happy searching/bidding...;). The score/sndtrk is worth it alone. Very eclectic and varied (somethinbg rare these days IMHO in film) -- I think that will be my next sndtrk/score to locate, but I digress... <br /><br />Now, onto the review. The film opens as Billy Zane's character is injecting a nurse in the mental ward he is apparently locked up in. He steals her clothes (even shoes) and quickly moves into a series of holding up a bank/loan shop but after escaping with the loot, well, I guess this is where the ""plot"" begins -- he inadvertently looses it. After perpetrating several campy over-the-top crimes & dalliances to various A to C-list celebs to locate the money, he finds himself somehow in a cemetery where a funeral -- I think for the dead guy he shoots in the loan office/bank, and -- even with 1950's police cars and cops looking all over for him steadily throughout -- he never gets seen or nabbed. (He sees daily newspapers reporting his ""crimes"") This I liked, because it gave the thin plot an extension. After all, it's a MOVIE (see: fiction) & director Iris Iliopulos does what I think is everything possible to 1) Bring Wood's vision to fruition and 2) Give it an updated feel, yet have shots of authentic 50's police cars intertwined with, ahh, local L.A..99$ stores -- so well hence my 9 rating. If the period and props were authentic -- I would have given it a 10. Now it wraps it self up kinda weird and I won't spoil it for anyone but let's just say the final ending is somewhat disappointing for it, to me, it had promise, action and comedy -- all up till the end, so...with ALL that said --locate a copy at your own discretion.<br /><br />Just realize that, as there is no dialouge (except for some narration and singing) this may be up your alley -- maybe not-- but I definitely think it's worth a watch. The actors all do fine performances and it's only the inconsistency in proper period pieces that really made me long for just that correction -- then I would say by all means check this film out for it's not like anything these studios put out these days (or will in the future, too) I am sure.",1
"Narratives  whether written, visual or poetic epics  generally try to avoid too may characters; readers and viewers, after all, can be too easily overwhelmed by trying to keep track of who exactly is who. This is especially true in film, I think, simply because we cannot easily go back to refresh our memory in a cinema. Viewers like myself, however, don't have that problem because we see all our films on DVD or VHS.<br /><br />A year ago I was introduced to Audrey Tautou, a French actress, whom I first saw in The Fabulous Destiny of Amelie Poulain (2001) and later in A Very Long Engagement (2004), both of which were finely crafted and complex stories with a large cast of characters. This earlier offering exceeds the others in both ways: more characters and more complexity.<br /><br />Now, other directors have used those techniques before: Robert Altman with The Player (1992), Short Cuts (1993), Gosford Park (2001) and others; Paul Thomas Anderson did the same with Magnolia (1999). Stanley Kramer did it with A Mad, Mad, Mad, Mad World in 1963, a comedy of almost epic proportions. The difference with this film is, first the director lets us 'see' inside the head of some of the characters and second, some scenes are repeated as means to refresh the viewer's memory as the story flip-flops between different time periods.<br /><br />The basic  the core, so to speak  story concerns a young woman, Irene (Tautou) who is told, by a fellow commuter on a train, that she will meet her true love on that day. This occurs in the first few minutes of the film. The clever irony at this point is that Irene doesn't realize that the young man opposite (Gilbert Robin) may be that 'one true love'. And, nor does he...<br /><br />They go their separate ways with neither realizing the potential significance of their close encounter. However, chaos results throughout the rest of the day, not only for the two young people, but for the rest of the characters who appear in a series of cleverly constructed and interwoven vignettes that all seem to be going nowhere, and yet...<br /><br />If the story were simply that, it could tend to be boring, and even quite predictable. Not so. The script and the director rip into our expectations with a host of innovative scenes that are all too commonplace, but which are turned into believable, extraordinary events that allow the two possible lovers to meet again. For example, the next time some bird poo from the sky drops onto a book or paper of yours, consider your alternatives; two characters make an obvious choice that must occur before Irene and her man of destiny meet again. Or what about a stone chip flying onto your windscreen? Consider again what would happen...<br /><br />All of that is interesting enough. What was more interesting for me was assessing each new man who came along and trying to decide whether this guy was THE ONE for Irene, or whether it was, in fact, the young man on the train. That kept me guessing for a while.<br /><br />I'll let you think about that, should you see this delightful romp.<br /><br />Recommended for all.",1
"""Hatred of a Minute"" is arguably one of the better films to come out of Michigan in recent years. Not to say that it's a brilliant film by any means, but it's definitely worth a watch.<br /><br /> ""Hatred"" chronicles the sordid adventures of Eric Seaver (played by director Kallio), a formerly abused child now grown up, and starting to listen to his evil side.<br /><br /> ""Hatred"" is very nice visually. The shots are creative, and the lighting is approporiately moody and interesting to look at. This film actually has an element of production value to it, unlike other recent Michigan releases like ""Dark Tomorrow"" and ""Biker Zombies."" Subtle dolly shots and stylized shot composition show good use of this film's $350,000 budget.<br /><br /> However, ""Hatred"" stumbles in the same places that so many other local films do, and that's in the story and character department. Essentially, things just kind-of happen. Eric Seaver doesn't evolve at all. Basically, he's always been crazy, it's just that people are starting to notice. The film just wanders along its merry way with very little development. Also, the ending is very abrupt.<br /><br /> However- since this is a horror film, since when do we care about plot? We just want to see people die, and ""Hatred"" certainly delivers. As the body count mounted, people in the theater started cheering ""Kill her! Kill em' all!"" When people scream back at the screen, it's always fun.<br /><br /> That's the place where ""Hatred"" succeeds. It's fun. And in the end, that's all that really matters.",1
"It's very simple to qualify that movie: ""A PURE MASTERPIECE"". This opinion is formulated for the following reasons: the performance of the actors, they seem to be citizens of that epoch, 1100 B.C. They personalize perfectly the characters. A second reason is that the poetry expressed by Homere in his poem is well given by the production. Among others the narrations made by the chorus give a particular atmosphere that makes us party of the artistic rendition. Third reason: the reconstitution of the decor is absolutely perfect, in Mediterranean regions, where the action of the poem occurred. And most of all, the emotion is on the rendezvous. I repeat my appreciation: ""A PURE MASTERPIECE"".",1
"i was greatly moved when i watched the movie.how jonny could keep such hope and faith was amazing. so many people only care about what they want , and fuss about all the things they don't have . and they are such small things ,like chothes,money a new car . i've seen people in tears because of a blemish. this movie brings everything back to the basics . love,hope the beauty of the simple but so important things in life.it makes our everyday problems seen for what they are Small and really unimportant. you watch this boy and you realize as long as you have been blessed with food ,a roof over your head and your loved ones around you .you are truly blessed.and the saying stop and smell the roses truly has a new meaning.and i know jonny will see this and i want to thank him so much for sharing such faith,strenght,and humor with me .thank you jonny i know you soar the heavens and bring much love and laughter to the heavens above.",1
"In The Lost Son, a private eye searching for a missing man stumbles upon a child prostitution ring. This film incorporates all of the worst stereotypes you could imagine in a worst-case scenario that exists only in the minds of Hollywood, the press and AG John Asscrap. If you get a chance to see this, you'd be better off getting lost yourself.",0
"This typically melodramatic Bollywood film has inexplicably become a favorite of Western critics. The script is ludicrous, the acting is over-the-top, and it looks cheesy. The only reasons for watching this soap opera are the wonderful songs sung by Mangeshkar and the curtain call of the legendary Meena Kumari. Watching the actress, who was ill during the filming and would drink herself to death at age 40 shortly after the film was released, has the same fascination as watching a train wreck. Her ex-husband, Amrohi, wrote and directed, but lacks the competency to execute either task well. Bollywood has produced far better films.",0
"No wonder Pamela Springsteen gave up acting to become a full-time photographer; it's a much better idea to have her behind a camera than in front of one. While this movie is not without its interesting elements (mullets from hell, etc.), it is outweighed by flaws. For one thing, Angela, the murderous counselor, appears to be about the same age as the campers. Having an older, more threatening camp director would have done a lot for the film. And then you have the murder scenes. The budget was apparently too low to execute most of them properly (no pun intended), although drowning someone in an outhouse toilet is certainly original. But overall, there are a ton of movies out there that are scarier/more fun to spend an hour and a half of your life watching.",0
"Neil Simon has quite a body of work, but it is the Odd Couple that carried him to fame. This film really works. Jack Lemmon & Walter Matthaw have a great chemistry. The supporting cast for this film is stellar as well.<br /><br />It is about 2 men living together who are from opposite planets. The script bristles with humor from this situation. This had been done in some forms previously. This is the one that brings it all together in a very good package.<br /><br />Simon has done some other decent work, but this one is really his best work which made the rest of his work possible. It is hard to imagine Simon ever topping this.",1
"This movie is one of the worst horror movies I have ever seen. From the very first scene, i knew it would be a smash crash. It starts with a seemingly bad girl killing a bunch of nuns in a mission. As it turns out, the people in it were possessed by some random zombies. Well, some years later, some college kids are pulling some pledge prank. Horrible acting goes from pledge to the head jock. Things like the jock yelling at him to do stuff in quite a non-chalonte manner, with pledge over reacting and over-doing the whole ""eager to be popular role"" What really took the cake with this one is the final battle. Absolutely HORRIBLE special effects with the guns. For example, guns making a noise with no muzzle flash, and vice-versa. this is accompanied by stop-animation zombies (why they move in stop motion is a mystery), cheesy music, and about 40 guns that come out of nowhere.<br /><br />Overall, this movie is crap. Just like so many others you can rent for 50 cents at your nearest low brow movie rental place.",0
"Despite some mildly thought-provoking oddities in the script and the film's overall curiosity value, Fury of the Wolfman emerges as a dull, uninteresting excursion into lycanthropy, saved only by the statuesque presence of villainess Perla Cristal. The rest of the players, including the hammy Naschy, are a complete write-off (though admittedly none are helped by often atrocious dubbing). Although the screenplay packs in enough variations on werewolf/Frankenstein/Dr Moreau themes to flesh out a dozen movies, the plot is so unevenly developed, the characterizations so feeble and the dialogue so verbosely ridiculous (at least in the English version), that any latent interest in the turgid proceedings is soon quashed.<br /><br />Zabalza's direction seems jerky, even amateurish. His staging is clumsy and ineffective. He is not helped by Villasenor's over-bright lighting. Even promising sets are so unatmospherically photographed that the director's few attempts to give the audience a fright are signaled far in advance<br /><br />Other credits fall into a similar pattern of ineptitude, though the stridently over-emphatic music score and the laughably crude, totally primitive special effects deserve special condemnation.",0
"While the story of a troubled kid turning to boxing for self-respect and anger management is hardly a new thing, the story is given a fresh twist here when the protagonist is a girl instead of a boy.<br /><br />Diana has trouble at school. She just can't stay away from fighting. At home her father is constantly putting her down. Her brother trains boxing at a gym and one day when she picks him up she decides she also wants to train.<br /><br />It would be easy to call this movie a ""Rocky with girls"" i guess. But that is not at all what this is about. The story actually benefits very much from the main character being a girl rather than a boy. That way you can deal with more problems at once. First the problem of her not being accepted because she's not a girlie-girl, and then when she comes to the boxing gym because she's a girl at all. It's also a story about how a purpose can change someones life. How positive things can make you grow. I don't want this to sound pretentious, because the movie doesn't feel pretentious at all, but what i'm saying is true.<br /><br />Also Michelle Rodriguez is very good in the lead. It's a shame really that she has become stuck in the ""tough girl"" typecasting now, because that's really not what her part in ""Girlfight"" is all about. Sure she's a female boxer, but rather it's the more sensitive moments that really makes her shine.<br /><br />So maybe this is basically your average underdog story with a twist, but it's lifted way above the crowd by Rodriguez' performance. I rate this 7/10.",1
"Sitting down to watch the 14th season of the Bachelor (""On the Wings of Love""), I knew I would be in for an ""interesting"" time. I had watched some of the previous seasons of the Bachelor in passing; watching an episode or two and missing the next three or so. I find that the Bachelor is often appealing and intriguing, though its quality and morality are often lacking.<br /><br />""On the Wings of Love"" details the journey taken by Jake, a 31 year old commercial pilot from Dallas, Texas, to find true love, as true a love as one can find in a season-long reality-drama dating show. Jake meets 25 beautiful girls from all over the country. He begins to get to know them a bit, but it is mostly superficial; how well can you get to know someone in a few 5 minute conversations? Jake tries to make his true intentions known from the very beginning, at least to the audience. He noted that he doesn't just want love or a good time, but he wants a fiancé or wife. We can only assume that he has made this clear to the women in the competition as well. If that is the case, it might explain, to a degree, some of the women's actions. The women are super competitive. While they don't even know Jake at all yet, they are still in it to win it no matter what the cost.<br /><br />Not only were the women competitive, but they were also confident and catty. Threats, backstabbing, and warnings of ""Watch out!"" all show that these women weren't there for a good time either. Jake noted that he was not just looking for sex appeal, but looking for ""a connection."" However, the girls pulled out all the stops to try to impress Jake with said sex appeal. They arrived at the mansion in skimpy dresses  either low-cut or short.<br /><br />While some girls seemed to maintain their sense of decorum, others missed that memo altogether. One girl, Channy, noted that Jake was a ""good guy"" to whom she could be a ""naughty girl."" She went on to say that Jake could land on her ""runway anytime."" She got flack from the other girls for her provocative statement which showed their take on these situations.<br /><br />So, a reality dating show couldn't be that bad, could it? Besides the obvious issue of sex-driven attraction, there are other issues that mar this seemingly harmless show. Is this the right way to find a future mate; vying for someone's attention by flaunting oneself to extreme proportions? Unfortunately, however, that is what America has reduced dating to these days: pleasure and sex without commitment and a little happiness on the side.<br /><br />Another problem is the premature emotional attachment by which many of the girls bound themselves to Jake. A few girls in particular seemed to be overly attached. One girl said ""If I don't get that first impression rose it will kill me!"" As mentioned before, they don't even know him yet and she was talking about a specific rose, not just one of the 15 roses to keep from being eliminated.<br /><br />Michelle, in particular, seemed to have some issues with attachment to Jake. The other girls noticed it too. After one particular Michelle outburst, Vienna asserted that Michelle had a ""mental breakdown and we've only been here an hour."" Michelle got the last rose of the evening on the first show  narrowly missing elimination  and was extremely emotional about it. The other girls thought it was simply ridiculous. Another girl also cried, but because she was eliminated.<br /><br />It began with Survivor, and from there it just took off  reality TV. It shows our entertainment interests as a country; if we weren't watching the shows and giving them good ratings, the networks would not continue to run them. The only logical conclusion that can be drawn is that enough of America is hooked. One thing is clear: America (in general) loves reality TV and its ensuing trappings.<br /><br />This begs me to question: why is it that we even like reality TV? What is it about it that draws us to it? Is it because we see the similarities to our own lives, or is it because we want to be sure that we are more stable and less pathetic than others? Whatever it is that draws us to it, we should be careful of the media and entertainment that we allow to fill our minds. I'm not saying that all reality TV shows are bad; however, I am saying that we need to evaluate each one.<br /><br />Episodes used for critique: Season Premier and Episode 2.",0
"A somewhat awkward spy mystery with a predictable plot about World War Two dangers. The mystery is whether or not Jane Graystone (Nancy Coleman) has amnesia. The best acting is done by Raymond Massey as Dr. Ingersoll, a good doctor turned evil. He is head of a spy ring attempting to get information from amnesiac Jane, coded information related to allied activities. Will she tell? Can she remember? Moroni Olson (as Mr. Goodwin) is convincing as an accomplice to Massey. The role played by John Garfield (as Dr. Lewis) is nothing short of disastrous. He seems so badly miscast that the casting has to be ranked as one of the worst in film history. It is unfortunate that so talented an actor is stuffed into a role which not befitting his talents. The movie is worth one look, despite being a half spy and half gangster film, and despite containing a parade of stereotyped characters. It's easy to forget this one, amnesia is not necessary.",0
"Some of the posters seem less than gruntled because this is neither Mark Twain nor Rodgers and Hart but clearly it doesn't pretend to be either. You'll look a long time to find a greater Rodgers and Hart fan than me but Burke and Van Heusen weren't exactly chopped liver in addition to which they knew Der Bingle inside out and tailored some great songs - But Beautiful, Moonlight Becomes You, It's Always You, The Day After Forever, etc - to fit his highly personal style and here they come up with yet another fine - and unfairly neglected - ballad, Once And For Always, plus a couple of upbeat philosophy-lite entries in If You Stub Your Toe On The Moon and Busy Doing Nothing. The flimsy plot isn't meant to be taken seriously - why else make Merlin a heavy when in most, if not all, of the other versions he is more a friend/mentor to Arthur - so if you start wondering aloud why Sir Lancelot who has been sold to historians as the epitome of chivalry and uprightness metamorphoses into a schoolyard bully you're not going to get much fun out of what is essentially a fun movie. On balance it does what it sets out to do, entertain, so good luck to it.",1
"With a simplistic story and an engaging heroine, this was the horror movie that started it all. John Carpenter brings to life a nail-biting nightmare on Halloween night, when Laurie Strode (Jamie Lee Curtis in her debut, career defining role) and her mischievous friends plan a night of sneaky fun- only to cross paths with a relentless psychopath from hell. <br /><br />Michael Myers has escaped from a nearby insane aslyum...having slaughtered his sister fifteen years earlier, he is now back in Haddonfield, the sleepy Illinois town where his murder took place. Once he sets his eyes on Laurie after she drops off a package to the abandoned house where he lived, he begins to stalk and terrorize her, turning her night of fun into terror as he picks off anyone in his path to get to her.<br /><br />Beautiful cinematography and lighting really make this moody horror flick scary... with the long gloomy shots it constantly feels as if you're being stalked by the maniacal serial killer himself. Myers is hidden well until fully revealed at the exciting conclusion.<br /><br />Although ""Halloween"" is certainly outdated, it is by no means less chilling. The idea alone is goose bump inducing, and this little shocker is one of the most famous and memorable horror movies ever made to this day... it spawned seven sequels and eventually Rob Zombie's equally scary remake, and it set a new standard for horror that still exists today.",1
"I was 5 years old when I saw this musical movie while on vacation with my family in St. Thomas in 1977 and immediately fell in love with it. 27 years later, it is still an original inspiration for achieveing my goals that I have set to accomplish since that time!<br /><br />This tragic story of a hard-core ""behind the scenes"" of the entertainment industry during the late 50's, ""Sparkle"" successfully portrays the struggle of three young sisters looking for their place in the sun. This story could simply become the biographical story of many young aspiring artists about what could materialize when things seem to happen too fast and role models are not available to lend a helping hand.<br /><br />The phenomenal music written and composed by Aretha Franklin and Curtis Mayfield, the soundtrack carries the plot with every song. From being subjected to situations that almost leave no choice for strong long-term decision-making, to making the ultimate sacrifice in order to get ahead, all three young girls, Sparkle, Sister, and Delores, represent the different routes that one could take when you set out to achieve your ideal opportunity as your contribution to society.<br /><br />This movie could have possibly spawned the ideas of creating ""Dreamgirls"" on Broadway, and Mariah Carey's ""Glitter,"" 25 years later. As an original audience member of both productions, I have seen a lot of similarities in both stories to ""Sparkle,"" as well as in ""Saturday Night Fever,"" ""Fame,"" ""Flashdance,"" and the off-Broadway smash hit ""Mama, I Want To Sing.""",1
"I'm a fan of the series and have read all 7 books. I wanted to see this just to see how it was done. All i can say, is that the only people who should watch this are ones who have already read the series and are curious about it. Its pretty bad, and will turn you off reading them. Not to be mean, but Lucy is so ugly it detracts from the movie. Was she the directors daughter? Seriously, I'm sure the beavers in the movie were jealous of her teeth. She had an overbite that would put any beaver to shame. The movie just loses so much in translation. CS books don't translate as easily as the Tolkein LOTR books, or even Harry Potter.<br /><br />One thing they did right! Aslan! very well done. Although the other human actors with painted faces ( beavers, wolf) look silly, Aslan was really well done since it was not just a human actor walking around. ( i guess its like that old horse custume? 2 people inside? ) Also, i would be curious what kids think of this movie. Maybe they would enjoy it? But as for adults, safe bet they wont, even if a CS fan.",0
"A shaky hand-held camera was used, presumably to give the film a documentary look, but the effect was so exaggerated that I started to get motion-sickness just from watching it. It looked like someone with cerebral palsy was holding the camera (no offense meant to CP sufferers, but I don't think you would expect to get much work as a cinematographer!) The camera work was so nauseating, and so distracting, that my wife and I considered it unwatchable and gave up on it after 10 minutes of torture. I checked back a while later (it was showing on TV), and it hadn't gotten any better. I suggest giving this one a miss unless you need to get rid of any bad sushi you may have eaten!",0
"please save your money and go see something else. this movie was such piece of crap. i didnt want to go, but i had to so i thought i'd laugh at least once, NOPE. not a single laugh, it was that horrible! chris kattan will never get a good comedy role after this and ""a night at the roxbury."" this movie is completely obvious, has no smart humor at all, and just repeats itself over and over again. listen to me, and stray as far away from this movie as you possibly can!",0
"I went to see Vanilla Sky with a huge, huge, huge!!..Tom Cruise fan, my extremely cynical brother and my girlfriend ... what can I say .. I was totally blown away by the movie and especially TC's performance, I thought it was a very moving film and it was not at all what I was expecting.<br /><br />I had read the reviews and had decided not to go and see it, I am so pleased that I was 'coerced 'into seeing it. The strange thing is I cannot say why, all I can say is that I found it totally involving and could not stop thinking about it the next day. As to what I felt about the film, all I can say about is, ITS NOT THE STORYLINE (fantasy, psychodrama, whatever) its about the people and the events that shape their life and how small events, like getting into a car can change everything......<br /><br />As to what the critics wrote, yes maybe the original was a stunning 2nd film for Alejandro Amenábar , but this was a totally different interpretation of the subject, and by no means a narcissistic remake for the benefit of Tom Cruise and Penelope Cruz.<br /><br />I cannot even consider writing a couple of trite, glib sentences to describe the film just go and see it!!!!<br /><br />Yes I know this isn't a balanced thoughtful review but so what .It's not that kind of film.",1
"As B movies go, it was well above average (I warn the reader now that I may reveal certain key elements of the plot or other parts of the movie, although I am trying to minimise any such tendency). As sequels usually go, it was utterly fantastic(despite a ""cookie cutter"" approach to trying to copy certain elements from the original movie verbatum. Despite this sometimes tedious tendency, it seemed to work in this particular film, so long as the viewer could divorce his attention from comparisons to the original ""Scanners"").<br /><br />The movie was similar in ways to the ""Superman"" series, in terms of the main character's description of his early childhood and relationship with his parents (who seemed modelled along the same lines as the Kents in the ""Superman"" stories) and the theme of a morally pure hero possessed of extraordinary powers from an early age, etc. The depiction of profound feelings of alienation of prodigious or otherwise non-conforming children, adolescents and/or adults was a theme which reminded me of films such as ""Real Genius"", and (to a more superficial degree) ""Doctor Mordrid"" and struck a particularly strong chord.<br /><br />The film had a positive message, and was fun to watch. I found some of the insights and accuracy (in terms of depiction of certain aspects of paranormal experiences) fascinating, and even profoundly touching at times. These moments occasionally appeared from among all of the great formula-driven schlock and gratuitous sex(uality, in this case, as the sexual elements were tastefully done) and violence that makes B movies (or Shakespearian plays, for that matter!) so much fun to watch!<br /><br />This is a must watch for all comic book, Sci-fi, ""remote viewing"" enthusiasts, and horror fans! With the right exposure in the right circles, the film could develop quite a cult following, along with the original ""Scanners"".",1
